Species,GFE_ID,River,CU,WATERSHED_CDE,LINEAR_FEATURE_ID
CM,985,FRENCHMAN CREEK,CM-15,910-364900-00000-00000-0000-0000-000-000-000-000-000-000,149090720
CM,986,MARTIN RIVER,CM-15,910-373400-00000-00000-0000-0000-000-000-000-000-000-000,149085485
CM,987,GOAT BUSHU CREEK,CM-15,910-379500-00000-00000-0000-0000-000-000-000-000-000-000,149096818
CM,988,WALKER LAKE CREEK,CM-15,910-381300-00000-00000-0000-0000-000-000-000-000-000-000,149095873
CM,989,CLATSE CREEK,CM-15,910-385700-00000-00000-0000-0000-000-000-000-000-000-000,149089693
CM,990,RAINBOW CREEK,CM-15,910-396000-00000-00000-0000-0000-000-000-000-000-000-000,149070422
CM,991,ROSCOE CREEK,CM-15,910-397200-00000-00000-0000-0000-000-000-000-000-000-000,149065760
CM,992,LEE CREEK,CM-15,910-400500-00000-00000-0000-0000-000-000-000-000-000-000,149059812
CM,993,QUARTCHA CREEK,CM-15,910-400700-00000-00000-0000-0000-000-000-000-000-000-000,149059390
CM,997,PINE RIVER,CM-15,910-441000-00000-00000-0000-0000-000-000-000-000-000-000,149031920
CM,998,CHEENIS LAKE CREEK,CM-15,910-448100-00000-00000-0000-0000-000-000-000-000-000-000,149062892
CM,999,NEEKAS CREEK,CM-15,910-450900-00000-00000-0000-0000-000-000-000-000-000-000,149064939
PKE,1119,ADAM RIVER,PKE-4,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,710543688
PKE,852,AHNUHATI RIVER,PKE-4,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,88047440
PKE,861,AHTA RIVER,PKE-4,900-640400-00000-00000-0000-0000-000-000-000-000-000-000,88052112
PKE,862,AHTA VALLEY CREEK,PKE-4,900-640800-00000-00000-0000-0000-000-000-000-000-000-000,88050198
PKE,1123,AMOR DE COSMOS CREEK,PKE-4,920-700700-00000-00000-0000-0000-000-000-000-000-000-000,710439535
PKE,828,APPLE RIVER,PKE-4,900-469600-00000-00000-0000-0000-000-000-000-000-000-000,88081739
PKE,838,BOUGHEY CREEK,PKE-4,900-534400-00000-00000-0000-0000-000-000-000-000-000-000,88107839
PKE,813,BREM RIVER,PKE-1,900-357900-00000-00000-0000-0000-000-000-000-000-000-000,206072925
PKE,784,BRITTAIN RIVER,PKE-1,900-244600-00000-00000-0000-0000-000-000-000-000-000-000,72015167
PKE,880,BUGHOUSE CREEK,PKE-4,900-738800-00000-00000-0000-0000-000-000-000-000-000-000,179061738
PKE,843,CALL CREEK,PKE-4,900-543100-00000-00000-0000-0000-000-000-000-000-000-000,88095552
PKE,1127,CAMELEON HARBOUR CREEK,PKE-4,905-377500-22800-00000-0000-0000-000-000-000-000-000-000,710231431
PKE,1141,CAMPBELL RIVER,PKE-1,920-627900-00000-00000-0000-0000-000-000-000-000-000-000,710149901
PKE,768,CARLSON CREEK,PKE-1,900-162600-00000-00000-0000-0000-000-000-000-000-000-000,72054646
PKE,879,CARRIDEN CREEK,PKE-4,900-735000-00000-00000-0000-0000-000-000-000-000-000-000,179060988
PKE,760,CHAPMAN CREEK,PKE-1,900-120400-00000-00000-0000-0000-000-000-000-000-000-000,72057549
PKE,873,CHARLES CREEK,PKE-4,900-685800-00000-00000-0000-0000-000-000-000-000-000-000,179058900
PKE,1109,CLUXEWE RIVER,PKE-4,920-851500-00000-00000-0000-0000-000-000-000-000-000-000,710386042
PKE,820,CUMSACK CREEK,PKE-4,900-406900-00600-00000-0000-0000-000-000-000-000-000-000,66100203
PKE,780,DESERTED RIVER,PKE-1,900-220600-00000-00000-0000-0000-000-000-000-000-000-000,72010113
PKE,878,EMBLEY CREEK,PKE-4,900-730600-00000-00000-0000-0000-000-000-000-000-000-000,179056634
PKE,1184,ENGLISHMAN RIVER,PKE-1,920-462800-00000-00000-0000-0000-000-000-000-000-000-000,710428838
PKE,804,FORBES BAY CREEK,PKE-1,900-333800-00000-00000-0000-0000-000-000-000-000-000-000,206089342
PKE,830,FRAZER CREEK,PKE-4,900-471200-00800-00000-0000-0000-000-000-000-000-000-000,88081318
PKE,1183,FRENCH CREEK,PKE-1,920-470700-00000-00000-0000-0000-000-000-000-000-000-000,710428885
PKE,836,FULMORE RIVER,PKE-4,900-521100-00000-00000-0000-0000-000-000-000-000-000-000,88104422
PKE,863,GILFORD CREEK,PKE-4,905-557500-78200-00000-0000-0000-000-000-000-000-000-000,88091350
PKE,847,GLENDALE CREEK,PKE-4,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,88093012
PKE,1136,GRANITE BAY CREEK,PKE-4,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,710232965
PKE,826,GRASSY CREEK,PKE-4,900-459600-00000-00000-0000-0000-000-000-000-000-000-000,88108808
PKE,773,GRAY CREEK,PKE-1,900-168400-00000-00000-0000-0000-000-000-000-000-000-000,72054867
PKE,827,GRAY CREEK,PKE-4,900-461200-00000-00000-0000-0000-000-000-000-000-000-000,88106515
PKE,398,HEADQUARTERS CREEK,PKE-1,920-553200-94100-43300-0000-0000-000-000-000-000-000-000,710241120
PKE,822,HEMMING BAY CREEK,PKE-4,905-379500-85700-00000-0000-0000-000-000-000-000-000-000,710438287
PKE,831,HEYDON CREEK,PKE-4,900-477600-00000-00000-0000-0000-000-000-000-000-000-000,88102761
PKE,857,HOEYA SOUND CREEK,PKE-4,900-619100-00000-00000-0000-0000-000-000-000-000-000-000,88083924
PKE,819,HOMATHKO RIVER,PKE-4,900-406900-00000-00000-0000-0000-000-000-000-000-000-000,66100961
PKE,1134,HYACINTHE CREEK,PKE-1,905-291000-84800-00000-0000-0000-000-000-000-000-000-000,710234936
PKE,1111,HYDE CREEK,PKE-4,920-830500-00000-00000-0000-0000-000-000-000-000-000-000,710386890
PKE,881,JENNIS BAY CREEK,PKE-4,900-740400-00000-00000-0000-0000-000-000-000-000-000-000,179060635
PKE,1228,JORDAN RIVER,PKE-1,930-037300-00000-00000-0000-0000-000-000-000-000-000-000,710512847
PKE,860,KAKWEIKEN RIVER,PKE-4,900-632100-00000-00000-0000-0000-000-000-000-000-000-000,88063021
PKE,1137,KANISH CREEK,PKE-4,905-291000-41400-00000-0000-0000-000-000-000-000-000-000,710232513
PKE,887,KENNETH RIVER,PKE-4,900-772800-00000-00000-0000-0000-000-000-000-000-000-000,179065434
PKE,1108,KEOGH RIVER,PKE-4,920-866900-00000-00000-0000-0000-000-000-000-000-000-000,710384639
PKE,872,KINGCOME RIVER,PKE-4,900-681600-00000-00000-0000-0000-000-000-000-000-000-000,88040288
PKE,850,KLINAKLINI RIVER,PKE-4,900-592700-00000-00000-0000-0000-000-000-000-000-000-000,86110399
PKE,823,KNOX BAY CREEK,PKE-4,905-381000-79000-00000-0000-0000-000-000-000-000-000-000,710438434
PKE,1115,KOKISH RIVER,PKE-4,920-810900-00000-00000-0000-0000-000-000-000-000-000-000,710539764
PKE,853,KWALATE CREEK,PKE-4,900-608900-00000-00000-0000-0000-000-000-000-000-000-000,88068680
PKE,792,LANG CREEK,PKE-1,900-278100-00000-00000-0000-0000-000-000-000-000-000-000,72037789
PKE,1181,LITTLE QUALICUM RIVER,PKE-1,920-481800-00000-00000-0000-0000-000-000-000-000-000-000,710427756
PKE,858,LULL CREEK,PKE-4,900-620600-00000-00000-0000-0000-000-000-000-000-000-000,88084526
PKE,876,MACKENZIE RIVER,PKE-4,900-712900-00000-00000-0000-0000-000-000-000-000-000-000,179059069
PKE,855,MATSIU CREEK,PKE-4,900-614100-00000-00000-0000-0000-000-000-000-000-000-000,88084041
PKE,859,MCALISTER CREEK,PKE-4,900-631200-00000-00000-0000-0000-000-000-000-000-000-000,88066100
PKE,1139,MENZIES CREEK,PKE-1,920-646600-00000-00000-0000-0000-000-000-000-000-000-000,710451896
PKE,1110,MILLS CREEK,PKE-4,920-838200-00000-00000-0000-0000-000-000-000-000-000-000,710386536
PKE,1140,MOHUN CREEK,PKE-1,920-643100-00000-00000-0000-0000-000-000-000-000-000-000,710454054
PKE,1160,MORRISON CREEK,PKE-1,920-553200-94200-04800-0000-0000-000-000-000-000-000-000,710246602
PKE,1101,NAHWITTI RIVER,PKE-4,920-953700-00000-00000-0000-0000-000-000-000-000-000-000,710360173
PKE,1118,NAKA CREEK,PKE-4,920-769500-00000-00000-0000-0000-000-000-000-000-000-000,710542773
PKE,1194,NANAIMO RIVER,PKE-1,920-384400-00000-00000-0000-0000-000-000-000-000-000-000,710257918
PKE,856,NIGGER CREEK,PKE-4,900-618900-00000-00000-0000-0000-000-000-000-000-000-000,88083639
PKE,1178,NILE CREEK,PKE-1,920-494300-00000-00000-0000-0000-000-000-000-000-000-000,710044010
PKE,1112,NIMPKISH RIVER,PKE-4,920-825900-00000-00000-0000-0000-000-000-000-000-000-000,710387157
PKE,1133,OPEN BAY CREEK,PKE-1,905-291000-82400-00000-0000-0000-000-000-000-000-000-000,710234789
PKE,816,ORFORD RIVER,PKE-4,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,206043378
PKE,1149,OYSTER RIVER,PKE-1,920-600400-00000-00000-0000-0000-000-000-000-000-000-000,710236705
PKE,824,PHILLIPS RIVER,PKE-4,900-447800-00000-00000-0000-0000-000-000-000-000-000-000,206050647
PKE,846,PROTECTION POINT CREEK,PKE-4,900-558500-00000-00000-0000-0000-000-000-000-000-000-000,88095608
PKE,1156,PUNTLEDGE RIVER,PKE-1,920-553200-94200-00000-0000-0000-000-000-000-000-000-000,710245339
PKE,1124,PYE CREEK,PKE-4,920-686300-00000-00000-0000-0000-000-000-000-000-000-000,710440558
PKE,1179,QUALICUM RIVER,PKE-1,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,710427010
PKE,815,QUATAM RIVER,PKE-1,900-368900-00000-00000-0000-0000-000-000-000-000-000-000,206080981
PKE,1106,QUATSE RIVER,PKE-4,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,710379588
PKE,1144,QUINSAM RIVER,PKE-1,920-627900-03600-00000-0000-0000-000-000-000-000-000-000,710150374
PKE,833,READ CREEK,PKE-4,900-501200-00000-00000-0000-0000-000-000-000-000-000-000,88106682
PKE,837,ROBBERS KNOB CREEK,PKE-4,900-524300-00000-00000-0000-0000-000-000-000-000-000-000,88107712
PKE,1121,SALMON RIVER,PKE-4,920-725300-00000-00000-0000-0000-000-000-000-000-000-000,710439136
PKE,867,SCOTT COVE CREEK,PKE-4,905-557500-33700-00000-0000-0000-000-000-000-000-000-000,88071640
PKE,774,SECHELT CREEK,PKE-1,900-177400-00000-00000-0000-0000-000-000-000-000-000-000,72044301
PKE,866,SHOAL HARBOUR CREEK,PKE-4,905-557500-27600-00000-0000-0000-000-000-000-000-000-000,88080038
PKE,1102,SHUSHARTIE RIVER,PKE-4,920-940400-00000-00000-0000-0000-000-000-000-000-000-000,710361756
PKE,851,SIM RIVER,PKE-4,900-596000-00000-00000-0000-0000-000-000-000-000-000-000,88023955
PKE,1145,SIMMS CREEK,PKE-1,920-616300-00000-00000-0000-0000-000-000-000-000-000-000,710235692
PKE,782,SKWAWKA RIVER,PKE-1,900-233000-00000-00000-0000-0000-000-000-000-000-000-000,72005058
PKE,798,SLIAMMON CREEK,PKE-1,900-286000-00000-00000-0000-0000-000-000-000-000-000-000,206108281
PKE,1104,SONGHEES CREEK,PKE-4,920-914600-00000-00000-0000-0000-000-000-000-000-000-000,710369060
PKE,817,SOUTHGATE RIVER,PKE-4,900-404100-00000-00000-0000-0000-000-000-000-000-000-000,66105218
PKE,1126,ST. AUBYN CREEK,PKE-4,905-377500-87100-00000-0000-0000-000-000-000-000-000-000,710231652
PKE,829,STAFFORD RIVER,PKE-4,900-471200-00000-00000-0000-0000-000-000-000-000-000-000,88081075
PKE,1100,STRANDBY RIVER,PKE-4,920-969500-00000-00000-0000-0000-000-000-000-000-000-000,710361536
PKE,818,TEAQUAHAN RIVER,PKE-4,900-406500-00000-00000-0000-0000-000-000-000-000-000-000,66100915
PKE,1114,THIEMER CREEK,PKE-4,920-824200-00000-00000-0000-0000-000-000-000-000-000-000,710388495
PKE,1128,THURSTON BAY CREEK,PKE-4,905-377500-36200-00000-0000-0000-000-000-000-000-000-000,710230824
PKE,808,TOBA RIVER,PKE-1,900-349300-00000-00000-0000-0000-000-000-000-000-000-000,206062407
PKE,1164,TRENT RIVER,PKE-1,920-545800-00000-00000-0000-0000-000-000-000-000-000-000,710249801
PKE,1166,TSABLE RIVER,PKE-1,920-527600-00000-00000-0000-0000-000-000-000-000-000-000,710424267
PKE,1117,TSITIKA RIVER,PKE-4,920-782100-00000-00000-0000-0000-000-000-000-000-000-000,710542066
PKE,1157,TSOLUM RIVER,PKE-1,920-553200-94100-00000-0000-0000-000-000-000-000-000-000,710245339
PKE,1105,TSULQUATE RIVER,PKE-4,920-900500-00000-00000-0000-0000-000-000-000-000-000-000,710376391
PKE,834,TUNA RIVER,PKE-4,900-510300-00000-00000-0000-0000-000-000-000-000-000-000,88109158
PKE,776,TZOONIE RIVER,PKE-1,900-195000-00000-00000-0000-0000-000-000-000-000-000-000,72035289
PKE,778,VANCOUVER RIVER,PKE-1,900-210100-00000-00000-0000-0000-000-000-000-000-000-000,72021052
PKE,1132,VILLAGE BAY CREEK,PKE-1,905-291000-76900-00000-0000-0000-000-000-000-000-000-000,710234366
PKE,868,VINER SOUND CREEK,PKE-4,905-557500-39800-00000-0000-0000-000-000-000-000-000-000,88067322
PKE,874,WAKEMAN RIVER,PKE-4,900-692800-00000-00000-0000-0000-000-000-000-000-000-000,179037313
PKE,1122,WHITE RIVER,PKE-4,920-725300-14700-00000-0000-0000-000-000-000-000-000-000,710442258
PKE,791,WHITTALL CREEK,PKE-1,900-277700-00000-00000-0000-0000-000-000-000-000-000-000,72037758
PKE,1170,WILFRED CREEK,PKE-1,920-517300-00000-00000-0000-0000-000-000-000-000-000-000,710043903
PKE,1146,WILLOW CREEK,PKE-1,920-614400-00000-00000-0000-0000-000-000-000-000-000-000,710235775
PKE,832,WORTLEY CREEK,PKE-4,900-492600-00000-00000-0000-0000-000-000-000-000-000-000,88109266
PKE,1001,TANKEEAH RIVER,PKE-5,910-463800-00000-00000-0000-0000-000-000-000-000-000-000,149091437
PKE,1002,TUNO CREEK-EAST,PKE-5,910-470600-00000-00000-0000-0000-000-000-000-000-000-000,149094030
PKE,1004,WINDFALL CREEK,PKE-5,910-477600-00000-00000-0000-0000-000-000-000-000-000-000,149080951
PKE,1005,TOM BAY CREEK,PKE-5,910-479300-00000-00000-0000-0000-000-000-000-000-000-000,149079878
PKE,1006,NAMELESS CREEK,PKE-5,910-481400-21000-00000-0000-0000-000-000-000-000-000-000,149071964
PKE,1007,SALMON BAY CREEK,PKE-5,910-483900-00000-00000-0000-0000-000-000-000-000-000-000,149063521
PKE,1008,HIRD POINT CREEK,PKE-5,910-487400-00000-00000-0000-0000-000-000-000-000-000-000,149049223
PKE,1009,LARD CREEK,PKE-6,910-498900-00000-00000-0000-0000-000-000-000-000-000-000,149012515
PKE,1010,KAINET CREEK,PKE-6,910-500000-00000-00000-0000-0000-000-000-000-000-000-000,83094864
PKE,1011,BIG CREEK,PKE-6,910-500200-00000-00000-0000-0000-000-000-000-000-000-000,83094514
PKE,1012,BIG BAY CREEK,PKE-6,910-503100-00000-00000-0000-0000-000-000-000-000-000-000,83090488
PKE,1013,KORICH CREEK,PKE-6,910-508100-00000-00000-0000-0000-000-000-000-000-000-000,83080893
PKE,1014,POISON COVE CREEK,PKE-6,910-513400-00000-00000-0000-0000-000-000-000-000-000-000,83065179
PKE,1015,MUSSEL RIVER,PKE-6,910-514200-00000-00000-0000-0000-000-000-000-000-000-000,83062228
PKE,1016,BOLIN BAY CREEK,PKE-6,910-519700-00000-00000-0000-0000-000-000-000-000-000-000,79070192
PKE,1017,CARTER RIVER,PKE-6,910-524600-00000-00000-0000-0000-000-000-000-000-000-000,79069755
PKE,1018,GREEN RIVER,PKE-6,910-533000-00000-00000-0000-0000-000-000-000-000-000-000,79055688
PKE,1019,TAYLOR CREEK,PKE-6,910-538400-00000-00000-0000-0000-000-000-000-000-000-000,79056907
PKE,1020,MARSHALL CREEK,PKE-6,910-542400-00000-00000-0000-0000-000-000-000-000-000-000,79051273
PKE,1021,KHUTZE RIVER,PKE-6,910-545100-00000-00000-0000-0000-000-000-000-000-000-000,79051461
PKE,1022,HEAD CREEK,PKE-6,910-550500-00000-00000-0000-0000-000-000-000-000-000-000,79047964
PKE,1023,AALTANHASH RIVER,PKE-6,910-550600-00000-00000-0000-0000-000-000-000-000-000-000,79047759
PKE,1024,MARMOT COVE CREEK,PKE-6,910-554200-00000-00000-0000-0000-000-000-000-000-000-000,79045811
PKE,1025,SCOW BAY CREEK,PKE-6,910-555800-00000-00000-0000-0000-000-000-000-000-000-000,79041870
PKE,1026,KLEKANE RIVER,PKE-6,910-556700-00000-00000-0000-0000-000-000-000-000-000-000,79040230
PKE,1027,ANGLER COVE CREEK,PKE-6,910-564100-00000-00000-0000-0000-000-000-000-000-000-000,79032114
PKE,1028,GOAT RIVER,PKE-6,910-565700-00000-00000-0000-0000-000-000-000-000-000-000,79026546
PKE,1029,PARIL RIVER,PKE-6,910-582400-00000-00000-0000-0000-000-000-000-000-000-000,79012614
PKE,1030,KILTUISH RIVER,PKE-6,910-593300-00000-00000-0000-0000-000-000-000-000-000-000,79033129
PKE,1031,KOWESAS RIVER,PKE-6,910-608300-00000-00000-0000-0000-000-000-000-000-000-000,79031820
PKE,1033,TSAYTIS RIVER,PKE-6,910-618500-00000-00000-0000-0000-000-000-000-000-000-000,208067058
PKE,1034,KEMANO RIVER,PKE-6,910-627400-00000-00000-0000-0000-000-000-000-000-000-000,208046476
PKE,1035,WAHOO CREEK,PKE-6,910-627400-01800-00000-0000-0000-000-000-000-000-000-000,208045196
PKE,1036,BRIM RIVER,PKE-6,910-632400-00000-00000-0000-0000-000-000-000-000-000-000,208041140
PKE,1037,HOTSPRING CREEK,PKE-6,910-637900-00000-00000-0000-0000-000-000-000-000-000-000,208050285
PKE,1038,CRAB RIVER,PKE-6,910-644700-00000-00000-0000-0000-000-000-000-000-000-000,208030918
PKE,1039,PIKE CREEK,PKE-6,910-648400-00000-00000-0000-0000-000-000-000-000-000-000,208017927
PKE,1040,WEEWANIE CREEK,PKE-6,910-649000-00000-00000-0000-0000-000-000-000-000-000-000,208015780
PKE,1041,HUGH CREEK,PKE-6,910-650400-00000-00000-0000-0000-000-000-000-000-000-000,208012341
PKE,1042,EAGLE BAY CREEK,PKE-6,910-654500-00000-00000-0000-0000-000-000-000-000-000-000,208004027
PKE,1043,FALLS RIVER,PKE-6,910-659200-00000-00000-0000-0000-000-000-000-000-000-000,208002390
PKE,1044,KILDALA RIVER,PKE-6,910-659800-00000-00000-0000-0000-000-000-000-000-000-000,208001856
PKE,1045,DALA RIVER,PKE-6,910-661200-00000-00000-0000-0000-000-000-000-000-000-000,84074864
PKE,1046,WATHL CREEK,PKE-6,910-670400-00000-00000-0000-0000-000-000-000-000-000-000,84052866
PKE,1050,KITIMAT RIVER,PKE-6,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,84047040
PKE,1054,HIRSCH CREEK,PKE-6,910-673500-11700-00000-0000-0000-000-000-000-000-000-000,84032711
PKE,1057,LITTLE WEDEENE RIVER,PKE-6,910-673500-17000-00000-0000-0000-000-000-000-000-000-000,84027707
PKE,1060,WEDEENE RIVER,PKE-6,910-673500-19300-00000-0000-0000-000-000-000-000-000-000,84025282
PKE,1067,NALBEELAH CREEK,PKE-6,910-673500-22900-00000-0000-0000-000-000-000-000-000-000,84023080
PKE,1068,HUMPHRYS CREEK,PKE-6,910-673500-28200-00000-0000-0000-000-000-000-000-000-000,84017212
PKE,1071,CECIL CREEK,PKE-6,910-673500-30400-00000-0000-0000-000-000-000-000-000-000,84014401
PKE,1072,CHIST CREEK,PKE-6,910-673500-41600-00000-0000-0000-000-000-000-000-000-000,84006854
PKE,1077,ANDERSON CREEK,PKE-6,910-673500-03300-00000-0000-0000-000-000-000-000-000-000,84045138
PKE,1080,BISH CREEK,PKE-6,910-677700-00000-00000-0000-0000-000-000-000-000-000-000,84062892
PKE,1081,EMSLEY CREEK,PKE-6,910-679500-00000-00000-0000-0000-000-000-000-000-000-000,84066084
PKE,1084,KIHESS CREEK,PKE-6,910-711600-00000-00000-0000-0000-000-000-000-000-000-000,84084020
PKE,1085,KITKIATA CREEK,PKE-6,910-713300-00000-00000-0000-0000-000-000-000-000-000-000,84084602
PKE,1086,QUAAL RIVER,PKE-6,910-713900-00000-00000-0000-0000-000-000-000-000-000-000,93029414
PKE,1087,KISKOSH CREEK,PKE-5,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,93042617
PKE,1088,MISSED CREEK,PKE-5,910-724000-00000-00000-0000-0000-000-000-000-000-000-000,93053887
PKE,1089,KEESIL CREEK,PKE-5,910-727100-00000-00000-0000-0000-000-000-000-000-000-000,93061083
PKE,1090,GABION RIVER,PKE-5,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,93063794
PKE,1091,BELOWE CREEK,PKE-5,910-736000-00000-00000-0000-0000-000-000-000-000-000-000,93056762
PKE,1093,KLEWNUGGIT INLET CREEK,PKE-5,910-748900-00000-00000-0000-0000-000-000-000-000-000-000,93022618
PKE,1094,KXNGEAL CREEK,PKE-5,910-756700-00000-00000-0000-0000-000-000-000-000-000-000,93009612
PKE,1095,NORTHNESS CREEK,PKE-5,910-758700-00000-00000-0000-0000-000-000-000-000-000-000,93008551
PKE,1097,KUMEALON CREEK,PKE-5,910-768900-00000-00000-0000-0000-000-000-000-000-000-000,93003048
PKE,1098,NORTH KUMEALON CREEK,PKE-7,910-769900-00000-00000-0000-0000-000-000-000-000-000-000,93002312
PKE,1099,MOORE COVE CREEK,PKE-7,910-779100-00000-00000-0000-0000-000-000-000-000-000-000,93000875
PKE,1497,TLELL RIVER,PKE-10,940-057000-00000-00000-0000-0000-000-000-000-000-000-000,59104074
PKE,1509,CRABAPPLE BROOK,PKE-10,940-101700-00000-00000-0000-0000-000-000-000-000-000-000,59137247
PKE,1511,HONNA RIVER,PKE-10,940-103900-00000-00000-0000-0000-000-000-000-000-000-000,59137587
PKE,1512,TARUNDL CREEK,PKE-10,940-105500-00000-00000-0000-0000-000-000-000-000-000-000,59138132
PKE,1513,OUTLOOK CREEK,PKE-10,940-108600-00000-00000-0000-0000-000-000-000-000-000-000,59137823
PKE,1514,SLATECHUCK CREEK,PKE-10,940-112500-00000-00000-0000-0000-000-000-000-000-000-000,59139242
PKE,1515,MUD BAY CREEK,PKE-10,940-116600-00000-00000-0000-0000-000-000-000-000-000-000,59140497
PKE,1516,LAGINS CREEK-RH,PKE-10,940-123500-00000-00000-0000-0000-000-000-000-000-000-000,59137981
PKE,1517,LAGINS CREEK,PKE-10,940-124300-00000-00000-0000-0000-000-000-000-000-000-000,59138629
PKE,1519,INDIAN CABIN CREEK,PKE-10,940-130000-00000-00000-0000-0000-000-000-000-000-000-000,59141185
PKE,1520,SALTSPRING BAY CREEK,PKE-10,940-133700-00000-00000-0000-0000-000-000-000-000-000-000,59142151
PKE,1522,TWO TORRENT CREEK,PKE-10,940-148600-00000-00000-0000-0000-000-000-000-000-000-000,59143249
PKE,1524,NORTH ARM HEAD CREEK,PKE-11,940-161700-00000-00000-0000-0000-000-000-000-000-000-000,59141550
PKE,1525,WEST NARROWS CREEK,PKE-11,940-167100-00000-00000-0000-0000-000-000-000-000-000-000,59143226
PKE,1526,DAWSON HARBOUR CREEK,PKE-11,940-181900-00000-00000-0000-0000-000-000-000-000-000-000,59142185
PKE,1527,DAWSON INLET CREEK,PKE-11,940-191300-00000-00000-0000-0000-000-000-000-000-000-000,59138185
PKE,1529,KANO INLET CREEK-OUTER,PKE-11,940-251500-00000-00000-0000-0000-000-000-000-000-000-000,59129831
PKE,1531,KANO INLET CREEK-HEAD,PKE-11,940-264700-00000-00000-0000-0000-000-000-000-000-000-000,59125940
PKE,1532,CONE HEAD CREEK,PKE-11,940-292500-00000-00000-0000-0000-000-000-000-000-000-000,59121800
PKE,1533,INDIAN BAY CREEK,PKE-11,940-305100-00000-00000-0000-0000-000-000-000-000-000-000,59125724
PKE,1536,MOUNTAIN CREEK,PKE-11,940-316300-00000-00000-0000-0000-000-000-000-000-000-000,59128765
PKE,1537,ROCKRUN CREEK,PKE-11,940-318000-00000-00000-0000-0000-000-000-000-000-000-000,59127402
PKE,1539,YAKOUN TRAIL CREEK,PKE-11,940-320500-00000-00000-0000-0000-000-000-000-000-000-000,59125448
PKE,1540,RILEY CREEK,PKE-11,940-328100-00000-00000-0000-0000-000-000-000-000-000-000,59121178
PKE,1541,GREGORY CREEK,PKE-11,940-331100-00000-00000-0000-0000-000-000-000-000-000-000,59120161
PKE,1542,BONANZA CREEK,PKE-11,940-332900-00000-00000-0000-0000-000-000-000-000-000-000,59119527
